2020	348	7	15	1.91
2020	348	7	16	1.86
2020	348	7	17	1.94
2020	348	7	18	1.83
2020	348	7	19	1.74
2020	348	7	20	1.69
2020	348	7	21	1.25
2020	348	7	22	1.31
2020	348	7	23	1.38
2020	348	7	24	1.41
2020	348	7	25	1.40
2020	348	7	26	1.44
2020	348	7	27	1.45
2020	348	7	28	1.48
2020	348	7	29	1.43
2020	348	7	30	1.47
2020	348	7	31	1.44
2020	348	7	32	1.42
2020	348	7	33	1.36
2020	348	7	34	1.42
2020	348	7	35	1.40
2020	348	7	36	1.59
2020	348	7	37	1.57
2020	348	7	38	1.65
2020	348	7	39	1.70
2020	348	7	40	1.56
2020	348	7	41	1.52
2020	348	7	42	1.48
2020	348	7	43	1.51
2020	348	7	44	1.61
2020	348	7	45	1.51
2020	348	7	46	1.48
2020	348	7	47	1.53
2020	348	7	48	1.52
2020	348	7	49	1.41
2020	348	7	50	1.41
2020	348	7	51	1.41
2020	348	7	52	1.43
2020	348	7	53	1.43
2020	348	7	54	1.41
2020	348	7	55	1.48
2020	348	7	56	1.49
2020	348	7	57	1.69
2020	348	7	58	1.96
2020	348	7	59	2.17
2020	348	8	0	2.11
2020	348	8	1	2.12
2020	348	8	2	2.09
2020	348	8	3	1.83
2020	348	8	4	1.81
2020	348	8	5	1.83
2020	348	8	6	1.83
2020	348	8	7	1.80
2020	348	8	8	1.91
2020	348	8	9	1.92
2020	348	8	10	2.07
2020	348	8	11	2.10
2020	348	8	12	2.21
2020	348	8	13	2.33
2020	348	8	14	2.20
2020	348	8	15	2.17
2020	348	8	16	2.23
2020	348	8	17	1.93
2020	348	8	18	1.74
2020	348	8	19	1.70
2020	348	8	20	1.75
2020	348	8	21	1.79
2020	348	8	22	1.71
2020	348	8	23	1.15
2020	348	8	24	0.85
2020	348	8	25	0.87
2020	348	8	26	0.99
2020	348	8	27	0.97
2020	348	8	28	0.83
2020	348	8	29	0.89
2020	348	8	30	0.95
2020	348	8	31	0.86
2020	348	8	32	1.03
2020	348	8	33	0.84
2020	348	8	34	1.05
2020	348	8	35	1.11
2020	348	8	36	1.10
2020	348	8	37	1.12
2020	348	8	38	1.16
2020	348	8	39	1.20
2020	348	8	40	1.10
2020	348	8	41	0.94
2020	348	8	42	1.05
2020	348	8	43	1.11
2020	348	8	44	1.08
2020	348	8	45	1.09
2020	348	8	46	1.20
2020	348	8	47	1.29
2020	348	8	48	1.37
2020	348	8	49	1.27
2020	348	8	50	1.23
2020	348	8	51	1.18
2020	348	8	52	1.13
2020	348	8	53	1.24
2020	348	8	54	1.23
2020	348	8	55	1.29
2020	348	8	56	1.12
2020	348	8	57	1.01
2020	348	8	58	1.05
2020	348	8	59	1.11
2020	348	9	0	1.19
2020	348	9	1	1.16
2020	348	9	2	1.18
2020	348	9	3	1.23
2020	348	9	4	1.13
2020	348	9	5	1.21
2020	348	9	6	1.14
2020	348	9	7	1.25
2020	348	9	8	1.27
2020	348	9	9	1.30
2020	348	9	10	1.23
2020	348	9	11	1.28
2020	348	9	12	1.37
